"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
447087,514027,35339,223300,223300,"2013-07-31",7,223300,226600,230720,TRUE,"Управління з питань цивільного захисту, мобілізаційної та оборонної роботи Донецької облдержадміністрації"
456326,523254,2716,96000,88230,"2013-10-01",14,88230,88230,89260,TRUE,"Управління освіти Свердловської міськради Луганської області"
465361,542520,2716,114737.5,108636,"2014-01-02",14,108636,108636,108818,TRUE,"Управління освіти Свердловської міськради Луганської області"
471997,553340,1148,480000,464000,"2014-01-24",14,464000,464000,470000,TRUE,"Управління охорони здоров’я Лисичанської міськради Луганської області"
476557,556947,5233,650000,658348.92,"2014-02-03",10,658348.92,658567.56,667197.45,TRUE,"Відділ освіти Мелітопольської районної державної адміністрації Запорізької області"
522300,597531,157895,199920,198744,"2014-05-27",7,198744,231868,233240,TRUE,"Краснолиманський центр первинної медико-санітарної допомоги ім.М.І.Лядукіна Донецької області"
514346,595257,146325,397992,511704,"2014-05-13",7,511704,511704,540132,TRUE,"КЗОЗ ""Центр первинної медичної (медико-санітарної) допомоги Артемівської міськради"" Донецької області"
519393,596163,10188,199000,238000,"2014-05-19",8,238000,238000,245000,TRUE,"КЛПУ ""Міська лікарня №2"" м.Єнакієве Донецької області"
508040,593928,9683,194134.4,194104.96,"2014-05-06",14,194104.96,194104.96,198978.35,TRUE,"Відділ освіти Новоайдарської районної державної адміністрації"
509025,591374,1148,160820,204680,"2014-04-22",14,204680,204680,219300,TRUE,"Управління охорони здоров’я Лисичанської міськради Луганської області"
523921,604389,5339,5e+05,485760,"2014-07-07",7,485760,971707,976535,TRUE,"Донецьке міське управління ГУ МВС України в Донецькій області"
526404,607128,978,1550592.62,1550080.39,"2014-07-18",7,1550080.39,1550080.39,1552134.26,TRUE,"Донецька філія ДП ""Регіональні електричні мережі"""
520685,601277,5893,1065444,1062110.5,"2014-06-16",7,1062110.5,1062110.5,1065440,TRUE,"Прокуратура Донецької області"
526953,612755,51791,1625824.5,1695557.7,"2014-09-02",7,1695557.7,1695577.7,1711716,TRUE,"ДП ""Донецька обласна дирекція з ліквідації збиткових вугледобувних та вуглепереробних підприємств"""
553152,646958,4007,6122109,6550883.07,"2015-01-30",7,6550883.07,6550883.07,6609355.92,TRUE,"ТОВ ""ДТЕК ВИСОКОВОЛЬТНІ МЕРЕЖІ"""
563186,653363,11028,472430,464650,"2015-02-12",7,464650,464650,468050,TRUE,"Комунальна лікувально-профілактична установа Селидівська центральна міська лікарня Донецької області"
567185,668605,5310,1656300,1613550,"2015-03-10",14,1613550,1613550,1622650,TRUE,"Управління охорони здоров’я Сєверодонецької міськради Луганської області"
572088,669884,129441,435000,511917,"2015-03-12",7,511917,511917,518332,TRUE,"КМУ ""Центр первинної медико-санітарної допомоги"" м.Красноармійськ Донецької області"
568060,666378,209035,1608000,1268285,"2015-03-03",14,1268285,1268302.35,1275612.45,TRUE,"Лисичанська комунальна лікувально-профілактична установа станція швидкої медичної допомоги Луганської області"
565114,669945,10595,327888,354744,"2015-03-12",14,354744,354744,359496,TRUE,"Новопсковське районне територіальне медичне об’єднання"
